train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.7045493125915527,0.5546875,0,0,,
0.694002628326416,0.46875,0,1,,
0.7079413533210754,0.5,0,2,,
0.7026786804199219,0.453125,0,3,,
0.719697892665863,0.4296875,0,4,,
0.7093603610992432,0.4765625,0,5,,
0.6764792799949646,0.59375,0,6,,
0.7001373767852783,0.46875,0,7,,
0.6931349039077759,0.5546875,0,8,,
0.7125685214996338,0.5,0,9,,
0.7010272741317749,0.609375,0,10,,
0.6767724752426147,0.5390625,0,11,,
0.6824423670768738,0.59375,0,12,,
0.6996693015098572,0.5,0,13,,
0.6835016012191772,0.546875,0,14,,
0.6906606554985046,0.5546875,0,15,,
0.686008870601654,0.6015625,0,16,,
0.6900951862335205,0.578125,0,17,,
0.6867251396179199,0.5703125,0,18,,
0.6737619638442993,0.6015625,0,19,,
0.6889055371284485,0.5390625,0,20,,
0.6724428534507751,0.6328125,0,21,,
0.6965784430503845,0.53125,0,22,,
0.6729884147644043,0.59375,0,23,,
0.6896761059761047,0.578125,0,24,,
0.6810295581817627,0.5546875,0,25,,
0.667201578617096,0.6015625,0,26,,
0.672566831111908,0.625,0,27,,
0.6635982990264893,0.6328125,0,28,,
0.6992450952529907,0.5078125,0,29,,
0.6803493499755859,0.6015625,0,30,,
0.667332112789154,0.609375,0,31,,
0.6630908250808716,0.6484375,0,32,,
0.6707618832588196,0.6640625,0,33,,
0.671638011932373,0.640625,0,34,,
0.6616908311843872,0.6640625,0,35,,
0.6551374197006226,0.71875,0,36,,
0.6638809442520142,0.6796875,1,37,,
0.6926019191741943,0.5546875,1,38,,
0.6447310447692871,0.6953125,1,39,,
0.6759974956512451,0.59375,1,40,,
0.650847315788269,0.65625,1,41,,
0.6628131866455078,0.703125,1,42,,
0.6592124700546265,0.6171875,1,43,,
0.6472197771072388,0.6875,1,44,,
0.6614736914634705,0.609375,1,45,,
0.6584174036979675,0.6953125,1,46,,
0.6557784676551819,0.6875,1,47,,
0.64028400182724,0.734375,1,48,,
0.6424371004104614,0.734375,1,49,,
0.6304738521575928,0.6953125,1,50,,
0.6601392030715942,0.6796875,1,51,,
0.6468257904052734,0.7109375,1,52,,
0.6336592435836792,0.6953125,1,53,,
0.639933705329895,0.71875,1,54,,
0.6588534712791443,0.6640625,1,55,,
0.6493091583251953,0.7578125,1,56,,
0.6298125386238098,0.7421875,1,57,,
0.6243321299552917,0.7109375,1,58,,
0.6496033072471619,0.7265625,1,59,,
0.6591706275939941,0.734375,1,60,,
0.6406674385070801,0.765625,1,61,,
0.6502648591995239,0.703125,1,62,,
0.6276625394821167,0.75,1,63,,
0.6388806104660034,0.7734375,1,64,,
0.6484684348106384,0.671875,1,65,,
0.628395676612854,0.75,1,66,,
0.6176230311393738,0.734375,1,67,,
0.6479376554489136,0.734375,1,68,,
0.633197009563446,0.7578125,1,69,,
0.616596519947052,0.859375,1,70,,
0.6284882426261902,0.734375,1,71,,
0.6264922022819519,0.7734375,1,72,,
0.6278315782546997,0.7890625,1,73,,
0.6244311928749084,0.71875,2,74,,
0.6203864216804504,0.7578125,2,75,,
0.6321426033973694,0.78125,2,76,,
0.6273772716522217,0.734375,2,77,,
0.6107674837112427,0.734375,2,78,,
0.625076174736023,0.7734375,2,79,,
0.6197472810745239,0.8046875,2,80,,
0.608065128326416,0.859375,2,81,,
0.6138169765472412,0.7890625,2,82,,
0.6055160760879517,0.796875,2,83,,
0.6178735494613647,0.8046875,2,84,,
0.6037700176239014,0.828125,2,85,,
0.597946286201477,0.84375,2,86,,
0.6236475706100464,0.7734375,2,87,,
0.6019071340560913,0.890625,2,88,,
0.6088209748268127,0.796875,2,89,,
0.6119896173477173,0.8046875,2,90,,
0.5984249711036682,0.8125,2,91,,
0.5945358276367188,0.828125,2,92,,
0.6062430143356323,0.7578125,2,93,,
0.6114650964736938,0.8046875,2,94,,
0.6150950193405151,0.765625,2,95,,
0.5988216400146484,0.84375,2,96,,
0.5993620157241821,0.7890625,2,97,,
0.6050403714179993,0.765625,2,98,,
0.6176741123199463,0.796875,2,99,,
0.6084271669387817,0.7421875,2,100,,
0.599414587020874,0.8359375,2,101,,
0.5840385556221008,0.828125,2,102,,
0.5842646956443787,0.8828125,2,103,,
0.5882444381713867,0.796875,2,104,,
0.5910425186157227,0.8359375,2,105,,
0.5887292623519897,0.8125,2,106,,
0.5796779990196228,0.84375,2,107,,
0.6022701859474182,0.8671875,2,108,,
0.5847182869911194,0.890625,2,109,,
0.5946422219276428,0.8046875,2,110,,
0.604196310043335,0.765625,3,111,,
0.598218560218811,0.8203125,3,112,,
0.5808557271957397,0.8125,3,113,,
0.5879055261611938,0.8984375,3,114,,
0.6021360754966736,0.8515625,3,115,,
0.5883796215057373,0.8359375,3,116,,
0.5918480753898621,0.8125,3,117,,
0.5856140851974487,0.8359375,3,118,,
0.5679183602333069,0.8671875,3,119,,
0.5866196155548096,0.8359375,3,120,,
0.5701764225959778,0.84375,3,121,,
0.6049391627311707,0.8203125,3,122,,
0.5693540573120117,0.875,3,123,,
0.5616816878318787,0.84375,3,124,,
0.5625362396240234,0.84375,3,125,,
0.5685518980026245,0.84375,3,126,,
0.5771973729133606,0.8359375,3,127,,
0.5608319640159607,0.84375,3,128,,
0.5562154054641724,0.8984375,3,129,,
0.5678881406784058,0.875,3,130,,
0.5718305706977844,0.8671875,3,131,,
0.5653278827667236,0.875,3,132,,
0.5844684839248657,0.828125,3,133,,
0.5535934567451477,0.8671875,3,134,,
0.5587092638015747,0.8359375,3,135,,
0.5632822513580322,0.9140625,3,136,,
0.5655314922332764,0.921875,3,137,,
0.5930749177932739,0.8671875,3,138,,
0.5540817975997925,0.875,3,139,,
0.570885181427002,0.8828125,3,140,,
0.5796823501586914,0.8125,3,141,,
0.5829966068267822,0.8359375,3,142,,
0.5743805170059204,0.875,3,143,,
0.5548997521400452,0.8828125,3,144,,
0.584774374961853,0.8359375,3,145,,
0.5446193814277649,0.875,3,146,,
0.5699113011360168,0.859375,3,147,,
0.5403409600257874,0.859375,4,148,,
0.5636946558952332,0.84375,4,149,,
0.5699700713157654,0.84375,4,150,,
0.5634860396385193,0.890625,4,151,,
0.5406451225280762,0.8671875,4,152,,
0.5666731595993042,0.8671875,4,153,,
0.5714726448059082,0.890625,4,154,,
0.5567792057991028,0.8671875,4,155,,
0.574876606464386,0.8828125,4,156,,
0.5368422865867615,0.9296875,4,157,,
0.5539599061012268,0.890625,4,158,,
0.536784291267395,0.8984375,4,159,,
0.5644897222518921,0.828125,4,160,,
0.5482172966003418,0.9140625,4,161,,
0.5544388294219971,0.8671875,4,162,,
0.5378140807151794,0.8828125,4,163,,
0.5441740155220032,0.9140625,4,164,,
0.5417531132698059,0.8984375,4,165,,
0.5528414249420166,0.8984375,4,166,,
0.5614484548568726,0.875,4,167,,
0.5384831428527832,0.9140625,4,168,,
0.5637596845626831,0.90625,4,169,,
0.535405158996582,0.8828125,4,170,,
0.5765807032585144,0.859375,4,171,,
0.5296300649642944,0.890625,4,172,,
0.5502656698226929,0.9453125,4,173,,
0.5784628987312317,0.8984375,4,174,,
0.5606104731559753,0.8671875,4,175,,
0.5386549830436707,0.84375,4,176,,
0.5248452425003052,0.8984375,4,177,,
0.5216360092163086,0.921875,4,178,,
0.5325032472610474,0.8671875,4,179,,
0.5351724028587341,0.8671875,4,180,,
0.5405324101448059,0.890625,4,181,,
0.5373388528823853,0.8828125,4,182,,
0.5292000770568848,0.859375,4,183,,
0.5462502837181091,0.8671875,4,184,,
,,4,185,0.5359241366386414,0.8954814076423645
