train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.6681287288665771,0.625,0,0,,
0.6964365243911743,0.59375,0,1,,
0.70075523853302,0.546875,0,2,,
0.6728110909461975,0.59375,0,3,,
0.6750338077545166,0.59375,0,4,,
0.7226465344429016,0.5234375,0,5,,
0.6982678771018982,0.6015625,0,6,,
0.6900294423103333,0.53125,0,7,,
0.696061909198761,0.546875,0,8,,
0.7077378034591675,0.5703125,0,9,,
0.7134356498718262,0.5,0,10,,
0.6720954775810242,0.5859375,0,11,,
0.6995841264724731,0.5234375,0,12,,
0.6784578561782837,0.578125,0,13,,
0.6796176433563232,0.6171875,0,14,,
0.6616880893707275,0.6015625,0,15,,
0.7053786516189575,0.625,0,16,,
0.6678905487060547,0.625,0,17,,
0.6821135878562927,0.5703125,0,18,,
0.683403491973877,0.5078125,0,19,,
0.6777190566062927,0.578125,0,20,,
0.6329037547111511,0.65625,0,21,,
0.7049077153205872,0.5234375,0,22,,
0.6491966247558594,0.6015625,0,23,,
0.6766753196716309,0.59375,0,24,,
0.6510830521583557,0.609375,0,25,,
0.6622050404548645,0.6015625,0,26,,
0.6882959008216858,0.609375,0,27,,
0.6869971752166748,0.5390625,0,28,,
0.6610567569732666,0.609375,0,29,,
0.6870956420898438,0.5703125,0,30,,
0.6558112502098083,0.59375,0,31,,
0.6729786992073059,0.625,0,32,,
0.6397204399108887,0.6328125,0,33,,
0.6443114280700684,0.6171875,0,34,,
0.6816921234130859,0.5859375,0,35,,
0.6717941761016846,0.5859375,0,36,,
0.6530691385269165,0.546875,1,37,,
0.6419994831085205,0.6875,1,38,,
0.6910344362258911,0.59375,1,39,,
0.6590616703033447,0.5859375,1,40,,
0.6510990262031555,0.5625,1,41,,
0.6426205635070801,0.6953125,1,42,,
0.6268910765647888,0.6484375,1,43,,
0.6418141722679138,0.625,1,44,,
0.6869175434112549,0.578125,1,45,,
0.6590044498443604,0.6640625,1,46,,
0.6417312622070312,0.640625,1,47,,
0.6345731616020203,0.640625,1,48,,
0.6597352027893066,0.6328125,1,49,,
0.6578618288040161,0.609375,1,50,,
0.6136467456817627,0.6875,1,51,,
0.6410847902297974,0.65625,1,52,,
0.6284159421920776,0.6328125,1,53,,
0.6472434997558594,0.6875,1,54,,
0.6333881616592407,0.625,1,55,,
0.6731894016265869,0.609375,1,56,,
0.6273019909858704,0.609375,1,57,,
0.6462547183036804,0.671875,1,58,,
0.649268627166748,0.6328125,1,59,,
0.6505697965621948,0.6484375,1,60,,
0.6541397571563721,0.59375,1,61,,
0.6194334030151367,0.7109375,1,62,,
0.625096321105957,0.671875,1,63,,
0.6414834260940552,0.5703125,1,64,,
0.6454645395278931,0.6171875,1,65,,
0.6270872354507446,0.6953125,1,66,,
0.6328064203262329,0.6484375,1,67,,
0.6449949741363525,0.609375,1,68,,
0.627013623714447,0.671875,1,69,,
0.6002054810523987,0.734375,1,70,,
0.6750208139419556,0.546875,1,71,,
0.6627844572067261,0.5859375,1,72,,
0.640394389629364,0.671875,1,73,,
0.6466786861419678,0.6171875,2,74,,
0.6038365364074707,0.7421875,2,75,,
0.6350336074829102,0.609375,2,76,,
0.6567243933677673,0.6015625,2,77,,
0.6373385787010193,0.6953125,2,78,,
0.6012016534805298,0.6875,2,79,,
0.6196476221084595,0.6484375,2,80,,
0.6136541366577148,0.6875,2,81,,
0.6164145469665527,0.7421875,2,82,,
0.6369661092758179,0.6328125,2,83,,
0.6011933088302612,0.625,2,84,,
0.6526851654052734,0.5703125,2,85,,
0.6158076524734497,0.65625,2,86,,
0.6144391894340515,0.6484375,2,87,,
0.609216570854187,0.6953125,2,88,,
0.6122322082519531,0.6875,2,89,,
0.643216609954834,0.640625,2,90,,
0.5975631475448608,0.734375,2,91,,
0.6078581809997559,0.7421875,2,92,,
0.6316105127334595,0.6640625,2,93,,
0.6196845173835754,0.6796875,2,94,,
0.627116322517395,0.6796875,2,95,,
0.6344605088233948,0.671875,2,96,,
0.6485044956207275,0.65625,2,97,,
0.6029598116874695,0.7421875,2,98,,
0.5954736471176147,0.6875,2,99,,
0.6338815689086914,0.6171875,2,100,,
0.6075597405433655,0.7109375,2,101,,
0.584622859954834,0.7265625,2,102,,
0.6171261072158813,0.65625,2,103,,
0.6244567036628723,0.6953125,2,104,,
0.5825406908988953,0.71875,2,105,,
0.6353514790534973,0.671875,2,106,,
0.5869206190109253,0.7109375,2,107,,
0.6066150665283203,0.6875,2,108,,
0.5976390242576599,0.7265625,2,109,,
0.575260579586029,0.7265625,2,110,,
0.6170247793197632,0.6953125,3,111,,
0.5864888429641724,0.7578125,3,112,,
0.5831389427185059,0.7890625,3,113,,
0.5978037714958191,0.75,3,114,,
0.6250399351119995,0.6796875,3,115,,
0.6182215213775635,0.6640625,3,116,,
0.6311955451965332,0.5859375,3,117,,
0.5908583402633667,0.7578125,3,118,,
0.6110670566558838,0.703125,3,119,,
0.6043586730957031,0.6953125,3,120,,
0.581271767616272,0.703125,3,121,,
0.597111165523529,0.734375,3,122,,
0.6189858913421631,0.6640625,3,123,,
0.5698909759521484,0.7578125,3,124,,
0.5953299403190613,0.703125,3,125,,
0.593847930431366,0.703125,3,126,,
0.5878713130950928,0.6953125,3,127,,
0.5945045948028564,0.7109375,3,128,,
0.5815849304199219,0.765625,3,129,,
0.5645524263381958,0.7421875,3,130,,
0.558791995048523,0.7421875,3,131,,
0.6019717454910278,0.671875,3,132,,
0.585837721824646,0.7265625,3,133,,
0.5810087323188782,0.734375,3,134,,
0.5835046768188477,0.7109375,3,135,,
0.5687217712402344,0.7421875,3,136,,
0.6008825898170471,0.7109375,3,137,,
0.6126902103424072,0.6640625,3,138,,
0.5994385480880737,0.734375,3,139,,
0.5573914051055908,0.765625,3,140,,
0.5976787209510803,0.671875,3,141,,
0.5794258117675781,0.7265625,3,142,,
0.5936383008956909,0.671875,3,143,,
0.5786054730415344,0.7265625,3,144,,
0.6043434739112854,0.671875,3,145,,
0.6333515048027039,0.6171875,3,146,,
0.6134499311447144,0.7265625,3,147,,
0.5598013401031494,0.78125,4,148,,
0.556705892086029,0.7421875,4,149,,
0.5565027594566345,0.7890625,4,150,,
0.5512263774871826,0.703125,4,151,,
0.58449387550354,0.703125,4,152,,
0.5882003307342529,0.6875,4,153,,
0.5805578231811523,0.7578125,4,154,,
0.5886927247047424,0.6953125,4,155,,
0.5720825791358948,0.7578125,4,156,,
0.5900644063949585,0.734375,4,157,,
0.5762492418289185,0.7734375,4,158,,
0.5429031252861023,0.78125,4,159,,
0.5671945214271545,0.7734375,4,160,,
0.5634870529174805,0.7421875,4,161,,
0.6270427107810974,0.671875,4,162,,
0.5471011996269226,0.7890625,4,163,,
0.5809248685836792,0.7890625,4,164,,
0.5727299451828003,0.703125,4,165,,
0.5419232845306396,0.7734375,4,166,,
0.6162140965461731,0.625,4,167,,
0.5728549957275391,0.8046875,4,168,,
0.5422607660293579,0.78125,4,169,,
0.5633467435836792,0.8125,4,170,,
0.5783913135528564,0.75,4,171,,
0.6015695333480835,0.671875,4,172,,
0.5865238904953003,0.7578125,4,173,,
0.5806447863578796,0.75,4,174,,
0.5853132605552673,0.6875,4,175,,
0.5430034399032593,0.796875,4,176,,
0.6063553690910339,0.6484375,4,177,,
0.5553886890411377,0.7265625,4,178,,
0.5423234105110168,0.84375,4,179,,
0.5814639925956726,0.6796875,4,180,,
0.5904927253723145,0.6796875,4,181,,
0.5610535144805908,0.796875,4,182,,
0.5769832134246826,0.7421875,4,183,,
0.5593716502189636,0.7890625,4,184,,
,,4,185,0.5604769587516785,0.7607685923576355
