train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.6653111577033997,0.5625,0,0,,
0.6627803444862366,0.609375,0,1,,
0.6725910902023315,0.6171875,0,2,,
0.6671469211578369,0.5859375,0,3,,
0.6573758721351624,0.578125,0,4,,
0.6544362902641296,0.546875,0,5,,
0.6353600025177002,0.609375,0,6,,
0.6353604793548584,0.6640625,0,7,,
0.6874070763587952,0.4921875,0,8,,
0.6429521441459656,0.59375,0,9,,
0.6375722885131836,0.609375,0,10,,
0.649221658706665,0.6015625,0,11,,
0.6480881571769714,0.6640625,0,12,,
0.6450321078300476,0.6328125,0,13,,
0.6346603631973267,0.6484375,0,14,,
0.6141732931137085,0.7109375,0,15,,
0.6163506507873535,0.703125,0,16,,
0.6263960003852844,0.640625,0,17,,
0.6038267612457275,0.7265625,0,18,,
0.6315228343009949,0.625,0,19,,
0.6307406425476074,0.6484375,0,20,,
0.6253665089607239,0.734375,0,21,,
0.6031380891799927,0.75,0,22,,
0.6224263906478882,0.6953125,0,23,,
0.6164411306381226,0.671875,0,24,,
0.6102176904678345,0.6953125,0,25,,
0.6157993078231812,0.6640625,0,26,,
0.5937709212303162,0.78125,0,27,,
0.6253229975700378,0.6953125,0,28,,
0.639533281326294,0.6875,0,29,,
0.6198433041572571,0.6640625,0,30,,
0.6273365616798401,0.71875,0,31,,
0.6147233247756958,0.703125,0,32,,
0.6222068071365356,0.734375,0,33,,
0.5903540849685669,0.765625,0,34,,
0.6172335147857666,0.6796875,0,35,,
0.641525387763977,0.6484375,0,36,,
0.6039631366729736,0.7265625,1,37,,
0.6042982339859009,0.7109375,1,38,,
0.6282691359519958,0.6484375,1,39,,
0.6240491271018982,0.6875,1,40,,
0.5956181287765503,0.75,1,41,,
0.5897515416145325,0.734375,1,42,,
0.6032438278198242,0.7578125,1,43,,
0.5877516865730286,0.71875,1,44,,
0.606316328048706,0.7578125,1,45,,
0.5956264734268188,0.71875,1,46,,
0.5959607362747192,0.7421875,1,47,,
0.6102714538574219,0.6640625,1,48,,
0.5967185497283936,0.765625,1,49,,
0.6072520017623901,0.71875,1,50,,
0.6205368638038635,0.7421875,1,51,,
0.5947743654251099,0.7109375,1,52,,
0.5944911241531372,0.71875,1,53,,
0.5943436622619629,0.7109375,1,54,,
0.5834662318229675,0.75,1,55,,
0.6030262112617493,0.71875,1,56,,
0.5631980895996094,0.8125,1,57,,
0.5738188624382019,0.7578125,1,58,,
0.594723105430603,0.75,1,59,,
0.5706086754798889,0.765625,1,60,,
0.550084114074707,0.8203125,1,61,,
0.6018074154853821,0.6640625,1,62,,
0.5904874801635742,0.78125,1,63,,
0.5687797665596008,0.7890625,1,64,,
0.5638255476951599,0.7890625,1,65,,
0.60000079870224,0.71875,1,66,,
0.5748260021209717,0.765625,1,67,,
0.5637975931167603,0.8046875,1,68,,
0.5953165292739868,0.7578125,1,69,,
0.5968294143676758,0.734375,1,70,,
0.5670233964920044,0.75,1,71,,
0.5776370763778687,0.7890625,1,72,,
0.5702669620513916,0.765625,1,73,,
0.5669761896133423,0.7578125,2,74,,
0.5409204363822937,0.8125,2,75,,
