train_loss,train_accuracy,epoch,step,test_loss,test_acc
0.6187161207199097,0.671875,0,0,,
0.628311276435852,0.6640625,0,1,,
0.6352723836898804,0.609375,0,2,,
0.6304126381874084,0.6796875,0,3,,
0.6264070272445679,0.6875,0,4,,
0.6535759568214417,0.6015625,0,5,,
0.6334274411201477,0.6328125,0,6,,
0.6282201409339905,0.6171875,0,7,,
0.6068373322486877,0.6875,0,8,,
0.6243714690208435,0.6796875,0,9,,
0.6340289115905762,0.640625,0,10,,
0.6470819711685181,0.640625,0,11,,
0.6300435066223145,0.6328125,0,12,,
0.6490277647972107,0.6484375,0,13,,
0.5817834138870239,0.7578125,0,14,,
0.6479997634887695,0.59375,0,15,,
0.6294839978218079,0.65625,0,16,,
0.6314170360565186,0.6640625,0,17,,
0.6310386657714844,0.65625,0,18,,
0.6255501508712769,0.625,0,19,,
0.610130786895752,0.6796875,0,20,,
0.6145013570785522,0.6796875,0,21,,
0.6411857604980469,0.5546875,0,22,,
0.6479266881942749,0.609375,0,23,,
0.6197053790092468,0.6796875,0,24,,
0.629188597202301,0.65625,0,25,,
0.6283025741577148,0.6484375,0,26,,
0.6205707788467407,0.6796875,0,27,,
0.6282079219818115,0.59375,0,28,,
0.5993415713310242,0.6796875,0,29,,
0.603778064250946,0.75,0,30,,
0.6273494362831116,0.6875,0,31,,
0.6177099943161011,0.6640625,0,32,,
0.6391290426254272,0.609375,0,33,,
0.6110183000564575,0.6328125,0,34,,
0.6307296752929688,0.6484375,0,35,,
0.6108552813529968,0.71875,0,36,,
0.6235204935073853,0.640625,1,37,,
0.6059624552726746,0.6796875,1,38,,
0.6269795298576355,0.6640625,1,39,,
0.6145172715187073,0.6953125,1,40,,
0.6094627976417542,0.703125,1,41,,
0.6319233179092407,0.625,1,42,,
0.6200693249702454,0.671875,1,43,,
0.5925633907318115,0.734375,1,44,,
0.5928492546081543,0.6953125,1,45,,
0.5975834727287292,0.703125,1,46,,
0.5935110449790955,0.7265625,1,47,,
0.5970678329467773,0.7421875,1,48,,
0.6200230121612549,0.6796875,1,49,,
0.6216315627098083,0.6484375,1,50,,
0.619830846786499,0.6484375,1,51,,
0.6026522517204285,0.75,1,52,,
0.5995639562606812,0.6875,1,53,,
0.6017061471939087,0.703125,1,54,,
0.6239491105079651,0.640625,1,55,,
0.6311497688293457,0.6328125,1,56,,
0.6057794690132141,0.734375,1,57,,
0.5903292298316956,0.765625,1,58,,
0.6102834939956665,0.703125,1,59,,
0.6332384347915649,0.6484375,1,60,,
0.5994820594787598,0.734375,1,61,,
0.6350893974304199,0.6875,1,62,,
0.6119081974029541,0.7109375,1,63,,
0.6136424541473389,0.734375,1,64,,
0.6198812127113342,0.6796875,1,65,,
0.5920228362083435,0.7734375,1,66,,
0.5956809520721436,0.7265625,1,67,,
0.5888880491256714,0.765625,1,68,,
0.5854597091674805,0.734375,1,69,,
0.5818314552307129,0.796875,1,70,,
0.5812659859657288,0.765625,1,71,,
0.6015715599060059,0.7109375,1,72,,
0.5780465602874756,0.7578125,1,73,,
0.6185312271118164,0.703125,2,74,,
0.5892837047576904,0.703125,2,75,,
0.5880773663520813,0.71875,2,76,,
0.6064951419830322,0.6796875,2,77,,
0.6056672930717468,0.71875,2,78,,
0.6180598735809326,0.6953125,2,79,,
0.5770832300186157,0.828125,2,80,,
0.564754843711853,0.75,2,81,,
0.5924730896949768,0.796875,2,82,,
0.5975129008293152,0.765625,2,83,,
0.5855215191841125,0.7421875,2,84,,
0.5768140554428101,0.765625,2,85,,
0.5853793621063232,0.75,2,86,,
0.5864022970199585,0.765625,2,87,,
0.5891661047935486,0.71875,2,88,,
0.5668527483940125,0.8125,2,89,,
0.5958290100097656,0.7421875,2,90,,
0.5865657925605774,0.7578125,2,91,,
0.5891779661178589,0.75,2,92,,
0.5900111198425293,0.7109375,2,93,,
0.580798327922821,0.78125,2,94,,
0.6046249270439148,0.6953125,2,95,,
0.5888018012046814,0.734375,2,96,,
0.5752681493759155,0.8046875,2,97,,
0.5819686651229858,0.7421875,2,98,,
0.6091351509094238,0.6796875,2,99,,
0.5809433460235596,0.7890625,2,100,,
0.5718535780906677,0.7734375,2,101,,
0.5872080326080322,0.7578125,2,102,,
0.5703623294830322,0.7578125,2,103,,
0.5734350085258484,0.796875,2,104,,
0.5922483205795288,0.7109375,2,105,,
0.5822726488113403,0.75,2,106,,
0.5637450814247131,0.8046875,2,107,,
0.5777482986450195,0.8046875,2,108,,
0.5813837051391602,0.7578125,2,109,,
0.5839577913284302,0.75,2,110,,
0.5972612500190735,0.734375,3,111,,
0.5872923135757446,0.7265625,3,112,,
0.5977495312690735,0.7578125,3,113,,
0.5961218476295471,0.71875,3,114,,
0.5611491203308105,0.796875,3,115,,
0.5658901929855347,0.78125,3,116,,
0.5796278715133667,0.765625,3,117,,
0.5829060077667236,0.78125,3,118,,
0.5521817803382874,0.8125,3,119,,
0.544368326663971,0.8046875,3,120,,
0.5617577433586121,0.7890625,3,121,,
0.5569788813591003,0.8046875,3,122,,
0.6116498708724976,0.6640625,3,123,,
0.5653542280197144,0.8203125,3,124,,
0.5738257169723511,0.7734375,3,125,,
0.5748509764671326,0.765625,3,126,,
0.5424359440803528,0.8359375,3,127,,
0.6160024404525757,0.671875,3,128,,
0.5760383605957031,0.8046875,3,129,,
0.5486297607421875,0.8203125,3,130,,
0.5378949046134949,0.8125,3,131,,
0.5650739669799805,0.796875,3,132,,
0.5388733744621277,0.8046875,3,133,,
0.5318744778633118,0.828125,3,134,,
0.5817921757698059,0.7109375,3,135,,
0.5371694564819336,0.8671875,3,136,,
0.559314489364624,0.796875,3,137,,
0.5695244073867798,0.7578125,3,138,,
0.5923086404800415,0.703125,3,139,,
0.57047438621521,0.765625,3,140,,
0.5590460896492004,0.78125,3,141,,
0.5568550825119019,0.7890625,3,142,,
0.5438638925552368,0.859375,3,143,,
0.5749849081039429,0.734375,3,144,,
0.5494494438171387,0.8046875,3,145,,
0.5388792753219604,0.8515625,3,146,,
0.5738171339035034,0.765625,3,147,,
0.5461682677268982,0.7890625,4,148,,
0.5573298335075378,0.8046875,4,149,,
0.568229079246521,0.796875,4,150,,
0.5607756972312927,0.796875,4,151,,
0.5542007684707642,0.78125,4,152,,
0.5578402876853943,0.7734375,4,153,,
0.5365959405899048,0.8203125,4,154,,
0.5476150512695312,0.796875,4,155,,
0.5840457677841187,0.734375,4,156,,
0.5369889736175537,0.84375,4,157,,
